id,name,station_name,small_area,middle_area,lat,lng,budget.average,capacity,open,parking,child,mobile_access,wifi,card,non_smoking,url,walk_minutes,budget_numeric,wifi_flag,card_flag,non_smoking_score,parking_flag,child_flag,closed_days,closed_days_count,lunch_flag,midnight_flag,business_style,style_weekday_off,style_weekend_off,area_store_count,cluster
J000745638,ケーキ&カフェダイニング ボナボン,十三,十三,江坂・西中島・新大阪・十三,34.7179295895,135.4852504396,"2000円(通常平均) 3,000円(宴会平均) 1300円(ランチ平均) ",46.0,月～木、日、祝日: 09:00～21:00 （料理L.O. 20:00 ドリンクL.O. 20:00）金、土、祝前日: 09:00～23:00 （料理L.O. 22:00 ドリンクL.O. 22:00）,あり ：専用駐車場２台・マンション併用５台・近隣コインパーキング多数,お子様連れ歓迎 ：乳幼児の離乳食の持ち込み可,阪急十三駅下車東口から徒歩5分,あり,利用可,一部禁煙,https://www.hotpepper.jp/strJ000745638/?vos=nhppalsa000016,5.0,1001.5,1,1,1,0,1,なし,0,1,0,no_off,0,0,82,4
J003324460,coffee halo コーヒーハロ,井高野,東淀川区その他,江坂・西中島・新大阪・十三,34.7587800744,135.5504116665,,16.0,月、水～金: 09:00～19:00土、日、祝日: 11:00～19:00,なし,お子様連れ歓迎,大阪ﾒﾄﾛ今里筋線井高野駅2出口より徒歩約5分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ003324460/?vos=nhppalsa000016,5.0,,1,0,2,0,1,火,1,1,0,weekday_off,1,0,82,0
J003324515,Gotta Sandwich Shop ゴッタサンドウィッチショップ,塚本,塚本,江坂・西中島・新大阪・十三,34.713337,135.4708840777,1001-3000,10.0,月～金、祝前日: 11:00～15:0018:00～23:00,なし,お子様連れOK,塚本駅から徒歩3分,未確認,利用可,禁煙席なし,https://www.hotpepper.jp/strJ003324515/?vos=nhppalsa000016,3.0,2000.5,0,1,0,0,1,土,1,0,0,weekend_off,0,1,82,1
J001178019,The LOAF Cafe ザ ローフ カフェ,石橋阪大前,豊中市その他,江坂・西中島・新大阪・十三,34.8044083299,135.4477113388,1500～2000円,100.0,月～金、祝前日: 11:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:00）土、日、祝日: 09:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:00）,あり ：店舗併設8台,お子様連れ歓迎 ：お子様連れも歓迎致します♪,阪急宝塚線｢石橋｣駅より徒歩約7分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001178019/?vos=nhppalsa000016,7.0,1750.0,1,1,2,1,1,なし,0,1,0,no_off,0,0,82,4
J001259111,J.S. BURGERS CAFE ららぽーとEXPOCITY店,公園東口,吹田市その他,江坂・西中島・新大阪・十三,34.8049808501,135.5349108889,ランチ1000円/ディナー1800円,100.0,月～金: 10:00～20:00 （料理L.O. 19:30）土、日、祝日: 10:00～21:00 （料理L.O. 20:30）,あり,お子様連れ歓迎 ：お子様メニューあり、ベビーカー入店可 ,大阪ﾓﾉﾚｰﾙ万博記念公園駅より徒歩約10分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001259111/?vos=nhppalsa000016,10.0,1400.0,0,1,2,1,1,なし,0,1,0,no_off,0,0,82,4
J001277815,シフォンケーキのお店 Dolce,服部天神,曽根,江坂・西中島・新大阪・十三,34.7628052642,135.4707810122,,6.0,月、木～日、祝日、祝前日: 11:00～18:00,なし,お子様連れ不可,服部天神から425m,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ001277815/?vos=nhppalsa000016,5.0,,0,1,2,0,0,火、水,2,0,0,weekday_off,1,0,82,2
J003298339,【吹田SST店】VitalezzaKitchen（ビタレーザキッチン）,千里丘,岸辺,江坂・西中島・新大阪・十三,34.7833583848,135.538181898,1500円,45.0,火～木、祝日、祝前日: 10:00～20:00 （料理L.O. 19:00 ドリンクL.O. 19:30）金～日: 10:00～21:00 （料理L.O. 20:00 ドリンクL.O. 20:30）,あり ：施設の駐車場をご利用ください。,お子様連れ歓迎,JR東海道本線岸辺駅北口より徒歩約10分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003298339/?vos=nhppalsa000016,10.0,1500.0,1,1,2,1,1,月,1,1,0,weekday_off,1,0,82,0
J001194843,TAKARA curry&cafe,服部天神,豊中,江坂・西中島・新大阪・十三,34.7631967242,135.475757229,,17.0,水～日、祝前日: 12:00～16:00,なし ：ご用意しておりません。ご了承下さい。,お子様連れ歓迎,阪急宝塚線 服部天神駅より徒歩1分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001194843/?vos=nhppalsa000016,1.0,,1,0,2,0,1,月、火,2,1,0,weekday_off,1,0,82,0
J001134125,TABLES KITCHEN ららぽーと EXPOCITY店,万博記念公園,吹田市その他,江坂・西中島・新大阪・十三,34.8054038699,135.5354405502,ランチ/カフェ/ディナー1500円,78.0,月～金、祝前日: 10:00～20:00 （料理L.O. 19:00 ドリンクL.O. 19:00）土、日、祝日: 10:00～21:00 （料理L.O. 20:00 ドリンクL.O. 20:00）,あり ：ららぽーとEXPOCITY 駐車場…約4100台,お子様連れ歓迎 ：お子様連れも歓迎致します♪ご家族でもゆったりお食事可能です！,大阪ﾓﾉﾚｰﾙ｢万博記念公園駅｣徒歩2分 ,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001134125/?vos=nhppalsa000016,2.0,1500.0,1,1,2,1,1,なし,0,1,0,no_off,0,0,82,4
J001279661,Tayu cafe,神崎川,豊中市その他,江坂・西中島・新大阪・十三,34.7388850964,135.4660819622,,8.0,月、水、金: 10:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,なし,お子様連れ歓迎,阪急神戸本線神崎川駅西口より徒歩約16分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001279661/?vos=nhppalsa000016,16.0,,0,0,2,0,1,火、木、土、日,4,0,0,weekend_off,1,1,82,1
J002647103,短足Home,十三,十三,江坂・西中島・新大阪・十三,34.7193737478,135.4799964066,,8.0,月、木～日: 12:00～20:00,なし,お子様連れOK,"阪急宝塚本線,阪急神戸本線十三駅より徒歩約4分",なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ002647103/?vos=nhppalsa000016,4.0,,0,0,2,0,1,火、水,2,0,0,weekday_off,1,0,82,1
J001292256,チャレンジショップ 水何時,淡路,淡路,江坂・西中島・新大阪・十三,34.7407593892,135.5165355296,,15.0,月～日、祝日、祝前日: 10:00～22:00,なし,お子様連れ不可,淡路駅徒歩5分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001292256/?vos=nhppalsa000016,5.0,,0,0,2,0,0,なし,0,0,0,no_off,0,0,82,2
J003411225,chill out CAFE チルアウトカフェ,井高野,東淀川区その他,江坂・西中島・新大阪・十三,34.758562,135.5485379493,,8.0,月～日、祝日、祝前日: 09:00～18:00,なし,お子様連れOK,井高野駅から徒歩3分,なし,利用不可,一部禁煙,https://www.hotpepper.jp/strJ003411225/?vos=nhppalsa000016,3.0,,0,0,1,0,1,なし,0,0,0,no_off,0,0,82,1
J003297833,CHILL8,十三,十三,江坂・西中島・新大阪・十三,34.7208650317,135.4827700015,1000~1500,30.0,火～日、祝日、祝前日: 15:00～翌0:00,なし,お子様連れ不可,十三駅東出口より徒歩約2分,未確認,利用可,禁煙席なし,https://www.hotpepper.jp/strJ003297833/?vos=nhppalsa000016,2.0,1250.0,0,1,0,0,0,月,1,0,1,weekday_off,1,0,82,2
J001291566,つぐの庭,蛍池,蛍池,江坂・西中島・新大阪・十三,34.7952904356,135.4458734782,,10.0,火、水、金、土: 10:30～17:00,なし,お子様連れ不可,蛍池駅より徒歩6分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ001291566/?vos=nhppalsa000016,6.0,,0,1,2,0,0,月、木、日,3,0,0,weekend_off,1,1,82,2
J001277714,日本茶カフェ&ショップ 茶ら咲,服部天神,豊中市その他,江坂・西中島・新大阪・十三,34.761758271,135.4755131328,1000円,8.0,水～日、祝日、祝前日: 13:00～19:00 （料理L.O. 18:30 ドリンクL.O. 18:30）,なし,お子様連れOK,阪急宝塚本線服部天神駅東口より徒歩3分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001277714/?vos=nhppalsa000016,3.0,1000.0,0,1,2,0,1,月、火,2,0,0,weekday_off,1,0,82,0
J001218197,ノースショア 伊丹空港店,大阪空港,蛍池,江坂・西中島・新大阪・十三,34.7895809038,135.4380746355,"ランチ1,000円～2000円",100.0,月～日、祝日、祝前日: 10:00～20:00 （料理L.O. 19:30 ドリンクL.O. 19:30）,なし ：伊丹空港内のパーキングをご利用ください。,お子様連れOK,大阪ﾓﾉﾚｰﾙ伊丹空港駅から直結､ﾃﾗｽ席あり,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001218197/?vos=nhppalsa000016,1.0,0.5,1,1,2,0,1,なし,0,1,0,no_off,0,0,82,4
J001265069,HEART COFFEE ハートコーヒー,淡路,淡路,江坂・西中島・新大阪・十三,34.7397289837,135.5179509962,,25.0,月～日、祝日、祝前日: 07:00～19:00,なし,お子様連れ不可,阪急淡路駅東口より徒歩1分/JR淡路駅より徒歩4分,未確認,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ001265069/?vos=nhppalsa000016,1.0,,0,0,0,0,0,なし,0,0,0,no_off,0,0,82,2
J001274172,B-CLUB,岡町,豊中,江坂・西中島・新大阪・十三,34.7801687394,135.4662180422,,20.0,月、火、木～日、祝日、祝前日: 11:00～18:00,なし,お子様連れOK,岡町駅より徒歩3分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001274172/?vos=nhppalsa000016,3.0,,1,0,2,0,1,水,1,1,0,weekday_off,1,0,82,0
J001266584,Vitalezza Kitchen ビタレーザキッチン 津雲台店,山田,吹田,江坂・西中島・新大阪・十三,34.8032463907,135.5138827931,ランチ/1000円～,50.0,火～木: 09:00～20:00 （料理L.O. 19:00 ドリンクL.O. 19:30）金、土: 09:00～21:00 （料理L.O. 20:00 ドリンクL.O. 20:30）日、祝日: 09:00～19:00 （料理L.O. 18:00 ドリンクL.O. 18:30）,あり ：グローバルビレッジ津雲台の共有駐車場あり ※詳しくはお問合せ下さい,お子様連れ歓迎,阪急千里線 山田駅から徒歩5分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001266584/?vos=nhppalsa000016,5.0,1000.0,1,1,2,1,1,月,1,1,0,weekday_off,1,0,82,0
J000448217,ヒロコーヒー 江坂店,江坂,江坂,江坂・西中島・新大阪・十三,34.758083652,135.4978332448,,30.0,月～日、祝日、祝前日: 08:00～19:00 （料理L.O. 18:30）,あり ：店前に契約駐車場があり、1000円のご利用で30分の無料券を発行しています。,お子様連れ歓迎,大阪ﾒﾄﾛ御堂筋線江坂駅6出口より徒歩約3分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ000448217/?vos=nhppalsa000016,3.0,,0,1,2,1,1,なし,0,1,0,no_off,0,0,82,4
J000460700,ヒロコーヒー 豊中緑ヶ丘店,少路,少路,江坂・西中島・新大阪・十三,34.8088197933,135.4724923459,,55.0,月～日、祝日、祝前日: 08:00～19:00 （料理L.O. 18:30）,あり ：10台の駐車スペースあり。,お子様連れOK,大阪ﾓﾉﾚｰﾙ少路駅出口より徒歩約13分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ000460700/?vos=nhppalsa000016,13.0,,0,1,2,1,1,なし,0,1,0,no_off,0,0,82,4
J000450432,ヒロコーヒー 本店,江坂,吹田,江坂・西中島・新大阪・十三,34.7562152598,135.4981124508,,42.0,月～日、祝日、祝前日: 08:00～19:00 （料理L.O. 18:30）,あり ：5台,お子様連れ歓迎,大阪ﾒﾄﾛ御堂筋線江坂駅7出口より徒歩約5分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ000450432/?vos=nhppalsa000016,5.0,,0,1,2,1,1,なし,0,1,0,no_off,0,0,82,4
J003388268,Petit Madam プチマダム,吹田,吹田,江坂・西中島・新大阪・十三,34.7676748476,135.5244419726,,18.0,水、木: 12:00～18:00 （料理L.O. 17:00 ドリンクL.O. 17:00）金、土: 12:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:30）,なし,お子様連れ歓迎,JR東海道本線吹田(JR)駅北出口より徒歩約11分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003388268/?vos=nhppalsa000016,11.0,,1,1,2,0,1,月、火、日,3,1,0,weekend_off,1,1,82,0
J001186419,fulari cafe,曽根,豊中,江坂・西中島・新大阪・十三,34.7695155402,135.4676771667,,14.0,金～日: 11:30～19:00,なし ：近隣にパーキングが御座います。,お子様連れ歓迎 ：ママ友会等も大歓迎です！ご飲食をされないお子様はご予約の人数に含まずご要望欄に記載しご予約下さい。,阪急曽根駅徒歩3分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001186419/?vos=nhppalsa000016,3.0,,1,0,2,0,1,月、火、水、木,4,1,0,weekday_off,1,0,82,0
J002647586,plant-based cafe   Alle,吹田,吹田,江坂・西中島・新大阪・十三,34.7606612213,135.5253401891,,10.0,月、火、木～日、祝日、祝前日: 08:00～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）,なし,お子様連れ歓迎,JR東海道本線吹田(JR)駅中央口より徒歩3分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ002647586/?vos=nhppalsa000016,3.0,,0,1,2,0,1,水,1,1,0,weekday_off,1,0,82,0
J000866698,フレッシュネスバーガー 千里中央店,千里中央,千里中央,江坂・西中島・新大阪・十三,34.8099065616,135.4941079115,,36.0,月～日、祝日、祝前日: 09:00～21:30 （料理L.O. 21:00 ドリンクL.O. 21:00）,なし,お子様連れ歓迎,北大阪急行千里中央駅北口より徒歩約2分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ000866698/?vos=nhppalsa000016,2.0,,1,1,2,0,1,なし,0,1,0,no_off,0,0,82,4
J001283093,ふわこっぺ 東淀川店,淡路,淡路,江坂・西中島・新大阪・十三,34.7369769474,135.5125024011,,4.0,金～日、祝日、祝前日: 08:00～16:00,なし,お子様連れOK,阪急淡路駅西口より徒歩約9分/崇禅寺駅東口徒歩約13分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001283093/?vos=nhppalsa000016,9.0,,0,0,2,0,1,月、火、水、木,4,0,0,weekday_off,1,0,82,1
J001261257,ぶんぶんカステラ,関大前,千里山,江坂・西中島・新大阪・十三,34.773810442,135.5083403972,ランチ～500円/ディナー501～1000円,4.0,月、火: 14:00～21:30金: 14:00～22:00 （料理L.O. 21:50 ドリンクL.O. 21:50）祝日、祝前日: 14:00～22:00 （料理L.O. 21:45 ドリンクL.O. 21:45）,なし,お子様連れ歓迎,阪急千里線 関大前駅 下車  徒歩  6分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001261257/?vos=nhppalsa000016,6.0,500.5,0,1,2,0,1,水、木、土,3,0,0,weekend_off,1,1,82,0
J003340017,belle-ville pancake cafe 千里中央店,千里中央,千里中央,江坂・西中島・新大阪・十三,34.8097371546,135.4948864601,,44.0,月～日、祝日、祝前日: 09:00～21:00,なし,お子様連れ歓迎,千里中央駅より徒歩0分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ003340017/?vos=nhppalsa000016,0.0,,0,0,2,0,1,なし,0,0,0,no_off,0,0,82,1
J001285885,ベルウッド,豊中,豊中,江坂・西中島・新大阪・十三,34.7887393418,135.4623639211,,45.0,水～日、祝日、祝前日: 18:00～23:00 （料理L.O. 22:30 ドリンクL.O. 22:30）,なし,お子様連れ歓迎,豊中駅より徒歩2分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001285885/?vos=nhppalsa000016,2.0,,1,1,2,0,1,月、火,2,0,0,weekday_off,1,0,82,0
J003693005,ボードゲーム CAFE NOW,塚本,塚本,江坂・西中島・新大阪・十三,34.7118188166,135.4699147699,,40.0,火～日: 13:00～22:00,なし,お子様連れ不可,塚本駅から徒歩2分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ003693005/?vos=nhppalsa000016,2.0,,0,0,2,0,0,月,1,0,0,weekday_off,1,0,82,2
J000858000,ポンドカフェ／pond cafe,新大阪,新大阪,江坂・西中島・新大阪・十三,34.7328222065,135.503338624,ランチ501～1000円/ディナー501～1000円,19.0,火～日: 08:30～18:30 （料理L.O. 18:00 ドリンクL.O. 18:00）,なし,お子様連れOK,JR新大阪駅･東口より徒歩3分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ000858000/?vos=nhppalsa000016,3.0,750.5,0,0,2,0,1,月,1,0,0,weekday_off,1,0,82,1
J003432367,真柄珈琲 茶論,東三国,東三国,江坂・西中島・新大阪・十三,34.7399421301,135.4990095941,,18.0,月～土、祝前日: 08:30～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）日、祝日: 12:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,なし,お子様連れ不可,大阪ﾒﾄﾛ東三国駅から徒歩1分,未確認,利用可,禁煙席なし,https://www.hotpepper.jp/strJ003432367/?vos=nhppalsa000016,1.0,,0,1,0,0,0,なし,0,0,0,no_off,0,0,82,2
J003930005,街のカフェ,岡町,豊中市その他,江坂・西中島・新大阪・十三,34.7861169171,135.4766688664,ランチ501～1000円/ディナー501～1000円,20.0,月～水、金～日、祝日、祝前日: 09:00～18:00,あり,お子様連れ歓迎,岡町駅から徒歩19分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003930005/?vos=nhppalsa000016,19.0,750.5,1,1,2,1,1,木,1,1,0,weekday_off,1,0,82,3
J001266003,町村農場 大阪EXPOCITY店,万博記念公園,吹田市その他,江坂・西中島・新大阪・十三,34.8049391942,135.5351678123,,10.0,月～日、祝日、祝前日: 10:00～21:00 （料理L.O. 20:30）,あり,お子様連れ歓迎,大阪ﾓﾉﾚｰﾙ彩都線万博記念公園駅より徒歩約5分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001266003/?vos=nhppalsa000016,5.0,,1,1,2,1,1,なし,0,0,0,no_off,0,0,82,0
J000460524,モントレー,岡町,曽根,江坂・西中島・新大阪・十三,34.7796676595,135.4651095455,,35.0,月～金、祝前日: 08:00～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）土: 08:30～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）日、祝日: 09:30～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）,なし,お子様連れOK,阪急宝塚本線岡町駅出口より徒歩約1分,未確認,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ000460524/?vos=nhppalsa000016,1.0,,0,0,0,0,1,なし,0,0,0,no_off,0,0,82,1
J001281320,野菜とつぶつぶ アプサラカフェ LABI千里中央店,千里中央,千里中央,江坂・西中島・新大阪・十三,34.8121802009,135.4944933554,,70.0,月～水、金～日: 11:00～21:00 （料理L.O. 20:00 ドリンクL.O. 20:00）,あり ：ヤマダ電機会員の方2時間無料,お子様連れ歓迎 ：キッズスペース、アレルギー対応、子ども向けメニュー等ご用意しております。,北大阪急行千里中央駅北口より徒歩約3分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001281320/?vos=nhppalsa000016,3.0,,0,0,2,1,1,木,1,1,0,weekday_off,1,0,82,4
J003410429,LABO KAKAPO ラボカカポ,千里山,千里山,江坂・西中島・新大阪・十三,34.7773970998,135.5135406519,,10.0,木～土: 11:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,なし,お子様連れOK,阪急千里丘駅より徒歩13分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ003410429/?vos=nhppalsa000016,13.0,,0,0,2,0,1,月、火、水、日,4,0,0,weekend_off,1,1,82,1
J003365207,らんどりぃかふぇ lasic,服部天神,豊中市その他,江坂・西中島・新大阪・十三,34.763208415,135.4768532435,1000,14.0,月～木: 11:00～16:00 （料理L.O. 15:30）金: 11:00～16:00 （料理L.O. 15:30）19:00～23:00 （料理L.O. 22:30）,なし,お子様連れ歓迎,服部天神駅から徒歩3分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003365207/?vos=nhppalsa000016,3.0,1000.0,1,1,2,0,1,土、日,2,0,0,weekend_off,0,1,82,0
J001276201,ルーム・カフェ 十三店,十三,十三,江坂・西中島・新大阪・十三,34.7198956324,135.4799697245,ランチ501～1000円,31.0,月～日、祝日、祝前日: 09:00～20:00 （料理L.O. 19:30 ドリンクL.O. 19:30）,なし ：近隣にコインパーキングあり,お子様連れ歓迎,十三駅から225m,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001276201/?vos=nhppalsa000016,3.0,750.5,1,1,2,0,1,なし,0,1,0,no_off,0,0,82,4
J001276204,ルーム・カフェ 新大阪店,三国,三国,江坂・西中島・新大阪・十三,34.738410853,135.484375374,ランチ501～1000円,25.0,月～日、祝日、祝前日: 11:00～21:00 （料理L.O. 20:30 ドリンクL.O. 20:30）,なし ：近隣にコインパーキングあり,お子様連れ歓迎,三国駅から196m,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001276204/?vos=nhppalsa000016,2.0,750.5,1,1,2,0,1,なし,0,1,0,no_off,0,0,82,4
J001229311,ル パン神戸北野 伊丹空港店,蛍池,蛍池,江坂・西中島・新大阪・十三,34.7863132125,135.4377547751,ランチ2001～3000円/ディナー3001～4000円,42.0,月～日、祝日、祝前日: 06:30～21:30,なし,お子様連れ不可,大阪ﾓﾉﾚｰﾙ線 / 大阪空港駅(出入口1) 徒歩1分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001229311/?vos=nhppalsa000016,1.0,2500.5,0,0,2,0,0,なし,0,0,0,no_off,0,0,82,2
J000685395,和カフェ のば,石切,新大阪,江坂・西中島・新大阪・十三,34.6803883274,135.6536894686,,46.0,月～日、祝日、祝前日: 09:30～17:30 （料理L.O. 16:30 ドリンクL.O. 17:00）,あり ：60台までご利用いただけます。,お子様連れ歓迎,近鉄奈良線石切駅南出口より徒歩約8分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ000685395/?vos=nhppalsa000016,8.0,,1,1,2,1,1,なし,0,1,0,no_off,0,0,82,4
J002647667,アーリーズカフェ,新石切,東大阪,東大阪市・八尾市・平野・大東市,34.6816329899,135.6452740512,,15.0,月～日、祝日、祝前日: 10:00～18:00,なし,お子様連れ歓迎,新石切駅より9分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ002647667/?vos=nhppalsa000016,9.0,,0,0,2,0,1,なし,0,1,0,no_off,0,0,63,1
J003297668,青い車 coffee roaster,忍ケ丘,四条畷,東大阪市・八尾市・平野・大東市,34.7465612024,135.6464450602,,3.0,月、火、木、金: 10:00～19:00土、日、祝日: 09:00～17:00,なし,お子様連れ歓迎,JR学研都市線忍ｹ丘駅出口より徒歩約2分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ003297668/?vos=nhppalsa000016,2.0,,0,1,2,0,1,水,1,0,0,weekday_off,1,0,63,0
J004421437,AnotheR アナザー 近大前店,長瀬,東大阪,東大阪市・八尾市・平野・大東市,34.6516722166,135.5853664264,,10.0,月～日、祝日、祝前日: 10:00～22:00,なし,お子様連れOK,長瀬駅から750m,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ004421437/?vos=nhppalsa000016,9.0,,0,0,2,0,1,なし,0,0,0,no_off,0,0,63,1
J003432423,AmourWan Cafe アムールワンカフェ,若江岩田,東大阪,東大阪市・八尾市・平野・大東市,34.6668421208,135.6074678642,1500,16.0,月～日: 11:00～19:00 （料理L.O. 18:30 ドリンクL.O. 18:30）祝日: 10:00～19:00 （料理L.O. 18:30 ドリンクL.O. 18:30）,あり,お子様連れOK,近鉄奈良線 若江岩田駅 徒歩7分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ003432423/?vos=nhppalsa000016,7.0,1500.0,0,1,2,1,1,なし,0,0,0,no_off,0,0,63,0
J001158460,アメツチ,住道,住道,東大阪市・八尾市・平野・大東市,34.7114687575,135.6208984982,,14.0,火～土、祝日、祝前日: 12:00～19:00,なし,お子様連れOK,JR片町線住道駅北側出口より徒歩約14分,なし,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001158460/?vos=nhppalsa000016,14.0,,0,0,2,0,1,月,1,0,0,weekday_off,1,1,63,1
J003763269,天の森 caffe,瓢箪山,東大阪,東大阪市・八尾市・平野・大東市,34.6579704239,135.6464383684,,20.0,月、水、金～日、祝日、祝前日: 11:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）木: 11:00～14:00 （料理L.O. 13:30 ドリンクL.O. 13:30）,なし,お子様連れOK,瓢箪山から徒歩13分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ003763269/?vos=nhppalsa000016,13.0,,0,1,2,0,1,火,1,1,0,weekday_off,1,0,63,0
J000475490,アルカディアカフェ 本店,鴻池新田,住道,東大阪市・八尾市・平野・大東市,34.7057728892,135.6035721543,昼1000円／夜1500円,74.0,月～日、祝日、祝前日: 09:00～21:00,あり,お子様連れ歓迎,鴻池新田駅より徒歩10分｡府道8号線沿いです｡,なし,利用不可,一部禁煙,https://www.hotpepper.jp/strJ000475490/?vos=nhppalsa000016,10.0,1250.0,0,0,1,1,1,なし,0,1,0,no_off,0,0,63,4
J004493013,LB cafe エルビーカフェ,四条畷,四条畷,東大阪市・八尾市・平野・大東市,34.727402747,135.6313200963,,25.0,月～日、祝日: 10:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,あり ：3台,お子様連れ歓迎,JR片町線四条畷駅西口より徒歩約18分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ004493013/?vos=nhppalsa000016,18.0,,1,1,2,1,1,なし,0,1,0,no_off,0,0,63,3
J004604005,ORGANIC KITCHEN ちゃんと,八戸ノ里,東大阪,東大阪市・八尾市・平野・大東市,34.6637253672,135.5885393493,ランチ1501～2000円,14.0,火～土、祝前日: 11:00～15:30 （料理L.O. 15:00 ドリンクL.O. 15:00）,なし,お子様連れ不可,近鉄奈良線 八戸ﾉ里駅 徒歩1分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ004604005/?vos=nhppalsa000016,1.0,1750.5,0,0,2,0,0,月,1,0,0,weekday_off,1,1,63,2
J003388155,OHANABATAKE オハナバタケ,八戸ノ里,東大阪,東大阪市・八尾市・平野・大東市,34.6637572972,135.5880746666,"1,000-2,000円",20.0,月～日、祝日、祝前日: 08:00～17:00 （料理L.O. 16:30 ドリンクL.O. 16:30）,なし,お子様連れ歓迎,近鉄奈良線八戸ﾉ里駅出口2より徒歩約2分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003388155/?vos=nhppalsa000016,2.0,0.5,1,1,2,0,1,なし,0,1,0,no_off,0,0,63,0
J004536186,Gerbelluche ガーベルッシュ,八戸ノ里,東大阪,東大阪市・八尾市・平野・大東市,34.6669335063,135.5958355458,,25.0,火～土: 11:30～16:00 （料理L.O. 15:30）祝日: 11:30～15:00 （料理L.O. 14:30）,なし,お子様連れ歓迎,近鉄奈良線八戸ﾉ里駅出口1より徒歩約16分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ004536186/?vos=nhppalsa000016,16.0,,0,1,2,0,1,月,1,1,0,weekday_off,1,1,63,3
J003323416,Cafe Pupura カフェ ププラ,平野,平野区,東大阪市・八尾市・平野・大東市,34.6235010278,135.5520672431,,9.0,火～木、日、祝日、祝前日: 08:00～17:00金、土: 08:00～21:00,なし,お子様連れ不可,徒歩10分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ003323416/?vos=nhppalsa000016,10.0,,0,1,2,0,0,月,1,0,0,weekday_off,1,0,63,2
